ID,Reel,Name,File Name,Track,Timecode In,Timecode Out,Duration,Source Start,Source End,Audio Channels,Comment
605,AX,IJSLAND1740.MXF,IJSLAND1740.MXF,V1,00:32:29:23,00:32:37:24,00:00:08:01,14:46:14:01,14:46:22:02,,
606,AX,IJSLAND1740.MXF,IJSLAND1740.MXF,V1,00:32:37:24,00:32:45:06,00:00:07:07,14:49:08:00,14:49:15:07,,
607,AX,IJSLAND1740.MXF,IJSLAND1740.MXF,V1,00:32:45:06,00:33:14:24,00:00:29:18,14:49:16:14,14:49:46:07,,
608,AX,IJSLAND1668.MXF,IJSLAND1668.MXF,V1,00:33:14:24,00:33:16:23,00:00:01:24,10:58:14:14,10:58:16:13,,
609,AX,IJSLAND1667.MXF,IJSLAND1667.MXF,V1,00:33:16:23,00:33:20:11,00:00:03:13,10:55:23:13,10:55:27:01,,
610,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:33:20:11,00:33:24:19,00:00:04:08,11:25:47:19,11:25:52:02,,
611,AX,Columbus5.jpg,Columbus5.jpg,V1,00:33:24:19,00:33:25:07,00:00:00:13,00:59:59:28,01:00:00:14,,
612,AX,Columbus5.jpg,Columbus5.jpg,V1,00:33:25:07,00:33:25:19,00:00:00:12,01:00:00:14,01:00:00:28,,
613,AX,Columbus3.webp,Columbus3.webp,V1,00:33:25:19,00:33:26:07,00:00:00:13,01:00:00:01,01:00:00:16,,
614,AX,Columbus4Premiere.jpg,Columbus4Premiere.jpg,V1,00:33:26:07,00:33:27:10,00:00:01:03,00:59:59:28,01:00:01:02,,
615,AX,Columbus_Taking_Possession.jpg,Columbus_Taking_Possession.jpg,V1,00:33:27:10,00:33:29:19,00:00:02:09,00:59:59:28,01:00:02:09,,
616,AX,A003C002_2602044B.MXF,A003C002_2602044B.MXF,V1,00:33:29:19,00:33:32:15,00:00:02:21,11:26:08:24,11:26:11:20,,
617,AX,Portugal7.png,Portugal7.png,V1,00:33:32:15,00:33:33:05,00:00:00:15,00:59:59:28,01:00:00:16,,
618,AX,Portugal8.jpg,Portugal8.jpg,V1,00:33:33:05,00:33:33:20,00:00:00:15,00:59:59:28,01:00:00:16,,
619,AX,Portugal5.webp,Portugal5.webp,V1,00:33:33:20,00:33:34:22,00:00:01:02,00:59:59:28,01:00:01:01,,
620,AX,Spanje4.jpg,Spanje4.jpg,V1,00:33:34:22,00:33:35:12,00:00:00:15,00:59:59:28,01:00:00:16,,
621,AX,Spanje4.jpg,Spanje4.jpg,V1,00:33:35:12,00:33:36:13,00:00:01:01,01:00:00:16,01:00:01:18,,
622,AX,Spanje5.jpg,Spanje5.jpg,V1,00:33:36:13,00:33:38:08,00:00:01:20,00:00:01:11,00:00:03:05,,
623,AX,A003C002_2602044B.MXF,A003C002_2602044B.MXF,V1,00:33:38:08,00:33:39:14,00:00:01:06,11:26:18:00,11:26:19:06,,
624,AX,A003C002_2602044B.MXF,A003C002_2602044B.MXF,V1,00:33:39:14,00:33:43:04,00:00:03:15,11:26:23:02,11:26:26:17,,
625,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:33:43:04,00:33:45:12,00:00:02:08,11:26:26:17,11:26:29:00,,
626,AX,A003C002_2602044B.MXF,A003C002_2602044B.MXF,V1,00:33:45:12,00:33:50:07,00:00:04:20,11:26:29:00,11:26:33:20,,
627,AX,Tortedillas,,V1,00:33:50:07,00:33:55:21,00:00:05:14,00:00:00:00,00:00:05:14,,
628,AX,A003C002_2602044B.MXF,A003C002_2602044B.MXF,V1,00:33:55:21,00:33:58:20,00:00:02:24,11:26:44:11,11:26:47:10,,
629,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:33:58:20,00:34:02:09,00:00:03:14,11:26:50:01,11:26:53:15,,
630,AX,A003C002_2602044B.MXF,A003C002_2602044B.MXF,V1,00:34:02:09,00:34:04:12,00:00:02:03,11:27:24:21,11:27:26:24,,
631,AX,WhatIf_Graphic_Kaart02_WereldKaartTordesillas_def.mov,WhatIf_Graphic_Kaart02_WereldKaartTordesillas_def.mov,V1,00:34:04:12,00:34:11:02,00:00:06:15,00:00:00:23,00:00:05:01,,
632,AX,A003C002_2602044B.MXF,A003C002_2602044B.MXF,V1,00:34:11:02,00:34:13:07,00:00:02:05,11:28:09:12,11:28:11:17,,
633,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:34:13:07,00:34:15:21,00:00:02:14,11:28:11:17,11:28:14:06,,
634,AX,A003C002_2602044B.MXF,A003C002_2602044B.MXF,V1,00:34:15:21,00:34:32:04,00:00:16:08,11:28:14:23,11:28:31:06,,
635,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:34:32:04,00:34:33:21,00:00:01:17,11:28:31:01,11:28:32:18,,
636,AX,"WI_Trump_hemisphere_President Trump Holds a Press Conference, Jan. 3, 2026.mp4","WI_Trump_hemisphere_President Trump Holds a Press Conference, Jan. 3, 2026.mp4",V1,00:34:33:21,00:34:39:23,00:00:06:02,00:00:21:18,00:00:27:20,,
637,AX,"WI_Trump_hemisphere_President Trump Holds a Press Conference, Jan. 3, 2026.mp4","WI_Trump_hemisphere_President Trump Holds a Press Conference, Jan. 3, 2026.mp4",V1,00:34:39:23,00:34:42:00,00:00:02:02,00:00:27:20,00:00:29:23,,
638,AX,"WI_Trump_hemisphere_President Trump Holds a Press Conference, Jan. 3, 2026.mp4","WI_Trump_hemisphere_President Trump Holds a Press Conference, Jan. 3, 2026.mp4",V1,00:34:42:00,00:34:47:18,00:00:05:18,00:00:42:02,00:00:47:23,,
639,AX,ROB-H2923.MXF,ROB-H2923.MXF,V1,00:34:47:18,00:34:49:19,00:00:02:01,08:57:15:07,08:57:17:08,,
640,AX,ROB-H2923.MXF,ROB-H2923.MXF,V1,00:34:49:19,00:34:50:04,00:00:00:10,08:57:17:08,08:57:17:18,,
641,AX,ROB-H2969.MXF,ROB-H2969.MXF,V1,00:34:50:04,00:34:51:13,00:00:01:09,11:27:33:07,11:27:34:16,,
642,AX,ROB-H2955.MXF,ROB-H2955.MXF,V1,00:34:51:13,00:34:53:11,00:00:01:23,11:15:34:17,11:15:36:15,,
643,AX,ROB-H2861.MXF,ROB-H2861.MXF,V1,00:34:53:11,00:34:56:20,00:00:03:09,12:29:45:16,12:29:49:00,,
644,AX,ROB-H3330.mxf,ROB-H3330.mxf,V1,00:34:56:20,00:35:06:23,00:00:10:03,16:24:06:04,16:24:16:07,,
645,AX,ROB_1_20251103_8404.mp4,ROB_1_20251103_8404.mp4,V1,00:35:06:23,00:35:22:08,00:00:15:10,04:08:56:11,04:09:11:21,,
646,17102500,ROB_1_20251017_8396.MP4,ROB_1_20251017_8396.MP4,V1,00:35:22:08,00:35:35:16,00:00:13:08,01:43:13:07,01:43:26:15,,
647,AX,ROB-H2808.mxf,ROB-H2808.mxf,V1,00:35:35:16,00:35:43:18,00:00:08:02,08:39:00:08,08:39:08:10,,
648,AX,ROB-H2808.mxf,ROB-H2808.mxf,V1,00:35:43:18,00:35:46:04,00:00:02:11,08:39:10:15,08:39:13:01,,
649,16102500,ROB_1_20251016_8394.mp4,ROB_1_20251016_8394.mp4,V1,00:35:46:04,00:35:49:00,00:00:02:21,00:23:40:03,00:23:42:24,,
650,AX,ROB-H3330.mxf,ROB-H3330.mxf,V1,00:35:49:00,00:35:56:19,00:00:07:19,16:25:06:11,16:25:14:05,,
651,AX,ROB-H3330.mxf,ROB-H3330.mxf,V1,00:35:56:19,00:36:00:17,00:00:03:23,16:25:15:15,16:25:19:13,,
652,AX,IJSLAND1597.MXF,IJSLAND1597.MXF,V1,00:36:00:17,00:36:02:10,00:00:01:18,18:03:39:19,18:03:41:12,,
653,AX,IJSLAND1600.MXF,IJSLAND1600.MXF,V1,00:36:02:10,00:36:04:20,00:00:02:10,18:05:06:24,18:05:09:09,,
654,AX,IJSLAND1596.MXF,IJSLAND1596.MXF,V1,00:36:04:20,00:36:06:16,00:00:01:21,18:03:02:02,18:03:03:23,,
655,AX,WhatIf_Graphic_Trump03_def.mov,WhatIf_Graphic_Trump03_def.mov,V1,00:36:06:16,00:36:16:17,00:00:10:01,00:00:00:00,00:00:10:01,,
656,AX,WI_Brussel-EU_Nacht_EP164993-V___0_09l5ptny.mp4,WI_Brussel-EU_Nacht_EP164993-V___0_09l5ptny.mp4,V1,00:36:16:17,00:36:23:09,00:00:06:17,00:05:09:14,00:05:16:06,,
657,AX,VG_LGW25_CAM3_0086.MXF,VG_LGW25_CAM3_0086.MXF,V1,00:36:23:09,00:36:29:15,00:00:06:06,11:27:33:12,11:27:39:18,,
658,AX,ANP-548100259.jpg,ANP-548100259.jpg,V1,00:36:29:15,00:36:30:02,00:00:00:12,00:59:59:28,01:00:00:13,,
659,AX,ANP-548100259.jpg,ANP-548100259.jpg,V1,00:36:30:02,00:36:30:12,00:00:00:10,01:00:00:13,01:00:00:25,,
660,AX,ANP-548100259.jpg,ANP-548100259.jpg,V1,00:36:30:12,00:36:30:20,00:00:00:08,01:00:00:25,01:00:01:04,,
661,AX,ANP-548100259.jpg,ANP-548100259.jpg,V1,00:36:30:20,00:36:31:05,00:00:00:10,01:00:01:04,01:00:01:16,,
662,AX,ANP-548099658.jpg,ANP-548099658.jpg,V1,00:36:31:05,00:36:31:16,00:00:00:11,00:59:59:28,01:00:00:12,,
663,AX,ANP-548099658.jpg,ANP-548099658.jpg,V1,00:36:31:16,00:36:31:24,00:00:00:08,01:00:00:12,01:00:00:21,,
664,AX,ANP-548099658.jpg,ANP-548099658.jpg,V1,00:36:31:24,00:36:32:07,00:00:00:08,01:00:00:21,01:00:01:01,,
665,AX,ANP-548099658.jpg,ANP-548099658.jpg,V1,00:36:32:07,00:36:33:04,00:00:00:22,01:00:01:01,01:00:01:27,,
666,AX,ANP-548099658.jpg,ANP-548099658.jpg,V1,00:36:33:04,00:36:34:17,00:00:01:13,01:00:01:27,01:00:03:13,,
667,AX,ROB-H3330.mxf,ROB-H3330.mxf,V1,00:36:34:17,00:36:41:05,00:00:06:13,16:02:32:11,16:02:38:24,,
668,AX,ROB-H3330.mxf,ROB-H3330.mxf,V1,00:36:41:05,00:36:49:08,00:00:08:03,16:02:38:24,16:02:47:02,,
669,17102500,ROB_1_20251017_8396.MP4,ROB_1_20251017_8396.MP4,V1,00:36:49:08,00:36:59:24,00:00:10:16,01:34:30:22,01:34:41:13,,
670,AX,ROB-H2808.mxf,ROB-H2808.mxf,V1,00:36:59:24,00:37:05:00,00:00:05:01,08:40:08:19,08:40:13:20,,
671,AX,ANP-534848654.jpg,ANP-534848654.jpg,V1,00:37:05:00,00:37:05:11,00:00:00:11,00:59:59:28,01:00:00:12,,
672,AX,ANP-534841000.jpg,ANP-534841000.jpg,V1,00:37:05:11,00:37:05:22,00:00:00:11,00:59:59:28,01:00:00:12,,
673,AX,ANP-534841003.jpg,ANP-534841003.jpg,V1,00:37:05:22,00:37:06:05,00:00:00:08,00:59:59:28,01:00:00:08,,
674,AX,ANP-534851889.jpg,ANP-534851889.jpg,V1,00:37:06:05,00:37:06:13,00:00:00:08,00:59:59:28,01:00:00:08,,
675,AX,ANP-534840932.jpg,ANP-534840932.jpg,V1,00:37:06:13,00:37:07:00,00:00:00:12,00:59:59:28,01:00:00:13,,
676,AX,ANP-534876239.jpg,ANP-534876239.jpg,V1,00:37:07:00,00:37:07:16,00:00:00:16,01:00:00:00,01:00:00:19,,
677,AX,ANP-534844355.jpg,ANP-534844355.jpg,V1,00:37:07:16,00:37:08:04,00:00:00:13,00:59:59:28,01:00:00:14,,
678,AX,ANP-534876030.jpg,ANP-534876030.jpg,V1,00:37:08:04,00:37:08:18,00:00:00:14,00:59:59:28,01:00:00:15,,
679,AX,ANP-534844385.jpg,ANP-534844385.jpg,V1,00:37:08:18,00:37:09:09,00:00:00:16,00:59:59:28,01:00:00:18,,
680,AX,ANP-534844385.jpg,ANP-534844385.jpg,V1,00:37:09:09,00:37:09:20,00:00:00:11,01:00:00:18,01:00:01:01,,
681,AX,ANP-534851889.jpg,ANP-534851889.jpg,V1,00:37:09:20,00:37:10:10,00:00:00:15,00:59:59:28,01:00:00:16,,
682,AX,ANP-534851885.jpg,ANP-534851885.jpg,V1,00:37:10:10,00:37:11:19,00:00:01:09,00:59:59:28,01:00:01:09,,
683,AX,ROB-H2808.mxf,ROB-H2808.mxf,V1,00:37:11:19,00:37:18:21,00:00:07:02,08:40:32:17,08:40:39:19,,
684,AX,ROB-H2862.MXF,ROB-H2862.MXF,V1,00:37:18:21,00:37:28:11,00:00:09:15,12:56:49:07,12:56:58:22,,
685,AX,ROB_1_20251103_8404.mp4,ROB_1_20251103_8404.mp4,V1,00:37:28:11,00:37:55:12,00:00:27:01,04:25:20:07,04:25:47:08,,
686,AX,B002C002_260204GK.MXF,B002C002_260204GK.MXF,V1,00:37:55:12,00:38:00:11,00:00:04:24,11:56:04:03,11:56:09:02,,
687,AX,A003C004_26020466.MXF,A003C004_26020466.MXF,V1,00:38:00:11,00:38:05:13,00:00:05:02,11:56:09:02,11:56:14:04,,
688,AX,A003C004_26020466.MXF,A003C004_26020466.MXF,V1,00:38:05:13,00:38:07:14,00:00:02:01,11:56:14:04,11:56:16:05,,
689,AX,B002C002_260204GK.MXF,B002C002_260204GK.MXF,V1,00:38:07:14,00:38:10:09,00:00:02:20,11:56:16:05,11:56:19:00,,
690,AX,A003C004_26020466.MXF,A003C004_26020466.MXF,V1,00:38:10:09,00:38:24:19,00:00:14:10,11:56:28:06,11:56:42:16,,
691,AX,B002C002_260204GK.MXF,B002C002_260204GK.MXF,V1,00:38:24:19,00:38:26:14,00:00:01:20,11:56:47:14,11:56:49:09,,
692,AX,A003C004_26020466.MXF,A003C004_26020466.MXF,V1,00:38:26:14,00:38:30:09,00:00:03:20,11:56:49:09,11:56:53:04,,
693,AX,A003C004_26020466.MXF,A003C004_26020466.MXF,V1,00:38:30:09,00:38:35:18,00:00:05:09,11:56:53:04,11:56:58:13,,
694,AX,B002C002_260204GK.MXF,B002C002_260204GK.MXF,V1,00:38:35:18,00:38:39:01,00:00:03:08,11:56:58:13,11:57:01:21,,
695,AX,A003C004_26020466.MXF,A003C004_26020466.MXF,V1,00:38:39:01,00:38:49:00,00:00:09:24,11:57:01:21,11:57:11:20,,
696,AX,B002C002_260204GK.MXF,B002C002_260204GK.MXF,V1,00:38:49:00,00:38:51:20,00:00:02:20,11:57:11:20,11:57:14:15,,
697,AX,WI_Brussel_Press_EUR-PARL_journalist.mp4,WI_Brussel_Press_EUR-PARL_journalist.mp4,V1,00:38:51:20,00:38:53:03,00:00:01:08,00:01:32:18,00:01:34:01,,
698,AX,Brusselleidersavond.mp4,Brusselleidersavond.mp4,V1,00:38:53:03,00:38:55:01,00:00:01:23,00:35:10:23,00:35:12:20,,
699,AX,Brusselleidersavond.mp4,Brusselleidersavond.mp4,V1,00:38:55:01,00:38:56:02,00:00:01:01,00:00:00:11,00:00:01:13,,
700,AX,Brusselleidersavond.mp4,Brusselleidersavond.mp4,V1,00:38:56:02,00:38:57:06,00:00:01:04,00:24:38:00,00:24:39:04,,
701,AX,Brusselleidersavond.mp4,Brusselleidersavond.mp4,V1,00:38:57:06,00:38:58:21,00:00:01:15,01:44:23:14,01:44:25:02,,
702,AX,Brusselleidersavond.mp4,Brusselleidersavond.mp4,V1,00:38:58:21,00:38:59:13,00:00:00:17,01:44:04:24,01:44:05:15,,
703,AX,Brusselleidersavond.mp4,Brusselleidersavond.mp4,V1,00:38:59:13,00:39:01:18,00:00:02:05,01:45:01:06,01:45:03:12,,
704,AX,Brusselleidersavond.mp4,Brusselleidersavond.mp4,V1,00:39:01:18,00:39:03:17,00:00:01:24,01:46:16:14,01:46:18:13,,
705,AX,Brusselleidersavond.mp4,Brusselleidersavond.mp4,V1,00:39:03:17,00:39:08:03,00:00:04:11,01:51:16:22,01:51:21:05,,
706,AX,WI_Brussel-press_EU-PARL_Infoclip Journalists and media professionals - Multimedia Centre.mp4,WI_Brussel-press_EU-PARL_Infoclip Journalists and media professionals - Multimedia Centre.mp4,V1,00:39:08:03,00:39:09:24,00:00:01:21,00:01:52:10,00:01:54:06,,
707,AX,WI_Torentje_29-01-2023_LOWRES_Ondertussen aan de Hofvijver Daan Beeld en Geluid.mp4,WI_Torentje_29-01-2023_LOWRES_Ondertussen aan de Hofvijver Daan Beeld en Geluid.mp4,V1,00:39:09:24,00:39:14:04,00:00:04:05,00:04:09:16,00:04:13:21,,
708,AX,WI_Torentje_29-01-2023_LOWRES_Ondertussen aan de Hofvijver Daan Beeld en Geluid.mp4,WI_Torentje_29-01-2023_LOWRES_Ondertussen aan de Hofvijver Daan Beeld en Geluid.mp4,V1,00:39:14:04,00:39:16:22,00:00:02:18,00:06:23:14,00:06:26:07,,
709,AX,B002C0011_700101_000L69.MOV,B002C0011_700101_000L69.MOV,V1,00:39:16:22,00:39:19:19,00:00:02:22,01:53:51:13,01:53:54:10,,
710,AX,B002C0017_700101_000L69.MOV,B002C0017_700101_000L69.MOV,V1,00:39:19:19,00:39:23:02,00:00:03:08,01:58:39:23,01:58:43:06,,
711,AX,B002C0013_700101_000L69.MOV,B002C0013_700101_000L69.MOV,V1,00:39:23:02,00:39:25:23,00:00:02:21,01:55:56:06,01:55:59:02,,
712,AX,B002C0026_700101_000L69.MOV,B002C0026_700101_000L69.MOV,V1,00:39:25:23,00:39:29:07,00:00:03:09,02:03:39:14,02:03:42:23,,
713,AX,B002C0042_700101_000L69.MOV,B002C0042_700101_000L69.MOV,V1,00:39:29:07,00:39:31:12,00:00:02:05,02:18:11:01,02:18:15:11,,
714,AX,A001L001_260130WX.MXF,A001L001_260130WX.MXF,V1,00:39:31:12,00:39:33:05,00:00:01:18,14:56:18:19,14:56:20:12,,
715,AX,B002C0037_700101_000L69.MOV,B002C0037_700101_000L69.MOV,V1,00:39:33:05,00:39:35:17,00:00:02:12,02:10:24:19,02:10:29:18,,
716,AX,B002C0036_700101_000L69.MOV,B002C0036_700101_000L69.MOV,V1,00:39:35:17,00:39:37:12,00:00:01:20,02:09:54:14,02:09:56:09,,
717,AX,B002C0070_700101_000L69.MOV,B002C0070_700101_000L69.MOV,V1,00:39:37:12,00:39:39:05,00:00:01:18,02:51:36:12,02:51:38:05,,
718,AX,B002C0058_700101_000L69.MOV,B002C0058_700101_000L69.MOV,V1,00:39:39:05,00:39:40:19,00:00:01:14,02:36:53:07,02:36:56:10,,
719,AX,B002C0053_700101_000L69.MOV,B002C0053_700101_000L69.MOV,V1,00:39:40:19,00:39:42:09,00:00:01:15,02:34:55:16,02:34:58:20,,
720,AX,B002C0051_700101_000L69.MOV,B002C0051_700101_000L69.MOV,V1,00:39:42:09,00:39:44:10,00:00:02:01,02:32:36:24,02:32:41:01,,
721,AX,B002C0052_700101_000L69.MOV,B002C0052_700101_000L69.MOV,V1,00:39:44:10,00:39:46:10,00:00:02:00,02:33:45:02,02:33:49:02,,
722,AX,B002C0067_700101_000L69.MOV,B002C0067_700101_000L69.MOV,V1,00:39:46:10,00:39:47:17,00:00:01:07,02:49:03:00,02:49:05:14,,
723,AX,B002C0066_700101_000L69.MOV,B002C0066_700101_000L69.MOV,V1,00:39:47:17,00:39:48:07,00:00:00:15,02:48:43:16,02:48:44:06,,
724,AX,B002C0072_700101_000L69.MOV,B002C0072_700101_000L69.MOV,V1,00:39:48:07,00:39:49:22,00:00:01:15,02:52:21:07,02:52:24:12,,
725,AX,B002C0074_700101_000L69.MOV,B002C0074_700101_000L69.MOV,V1,00:39:49:22,00:39:51:06,00:00:01:09,02:53:20:22,02:53:23:15,,
726,AX,A004C003_260204VH.MXF,A004C003_260204VH.MXF,V1,00:39:51:06,00:39:53:00,00:00:01:19,15:35:50:19,15:35:52:13,,
727,AX,VPRO Aernout Mik IDENT.mxf,VPRO Aernout Mik IDENT.mxf,V1,00:39:53:00,00:39:58:00,00:00:05:00,00:00:00:00,00:00:05:00,,
